,Unnamed: 0,gvkey,gvkeyx,from_date,thru_date,conm,indextype,tic,spii,spmi,indexcat,co_conm,co_tic
2087,13298,122380,31855,2000/01/24,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,LENNOX INTERNATIONAL INC,LII
2088,13299,116526,31855,2000/01/31,2002/06/25,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CONEXANT SYSTEMS INC,CNXT.1
2089,13300,24409,31855,2000/01/31,2010/07/26,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SYBASE INC,SY.3
2090,13301,29386,31855,2000/01/31,2015/01/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,TRIQUINT SEMICONDUCTOR INC,TQNT
2091,13302,13354,31855,2000/01/31,2016/10/09,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,VOXX INTERNATIONAL CORP,VOXX
2092,13303,110685,31855,2000/01/31,2019/06/30,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,L3 TECHNOLOGIES INC,LLL
2093,13304,66393,31855,2000/02/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,MERCURY SYSTEMS INC,MRCY
2094,13305,25495,31855,2000/02/02,2011/03/30,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,DYNEGY INC,DYN
2095,13306,29609,31855,2000/02/08,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,HAIN CELESTIAL GROUP INC,HAIN
2096,13307,24537,31855,2000/02/09,2004/05/17,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SALTON INC,SFPI.
2097,13308,64323,31855,2000/02/09,2008/06/30,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SCPIE HOLDINGS INC,SKP.2
2098,13309,13342,31855,2000/02/10,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,RLI CORP,RLI
2099,13310,11531,31855,2000/02/11,2005/10/20,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,APPLICA INC,APN.1
2100,13311,3158,31855,2000/02/16,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,COHU INC,COHU
2101,13312,129840,31855,2000/02/16,2001/06/14,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,MATTERSIGHT CORP,MATR
2102,13313,65748,31855,2000/02/24,2001/02/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SAGA SYSTEMS INC,AGS.1
2103,13314,64135,31855,2000/02/24,2018/02/20,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,DELTIC TIMBER CORP,DEL
2104,13315,65609,31855,2000/03/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,C H ROBINSON WORLDWIDE INC,CHRW
2105,13316,64301,31855,2000/03/01,2005/12/04,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,AMEGY BANCORPORATION INC,ABNK.1
2106,13317,6547,31855,2000/03/09,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SPIRE INC,SR
2107,13318,63559,31855,2000/03/09,2005/08/02,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CUNO INC,CUNO
2108,13319,117768,31855,2000/03/14,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,NVIDIA CORP,NVDA
2109,13320,62266,31855,2000/03/16,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CSG SYSTEMS INTL INC,CSGS
2110,13321,63766,31855,2000/03/16,2007/04/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SABRE HOLDINGS CORP  -CL A,TSG.2
2111,13322,66438,31855,2000/03/17,2012/04/24,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,MIDAS INC,MDS
2112,13323,60846,31855,2000/03/23,2002/04/24,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,TRANSWITCH CORP,TXCCQ
2113,13324,7564,31855,2000/03/24,2001/04/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,MORGAN KEEGAN INC,MOR.2
2114,13325,61439,31855,2000/03/28,2013/09/29,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,RADISYS CORP,RSYS
2115,13326,5485,31855,2000/03/30,2000/10/02,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CIRCLE INTERNATIONAL GRP INC,CRCL.
2116,13327,3949,31855,2000/03/30,2007/01/15,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,VERITAS DGC INC,VTS
2117,13328,133366,31855,2000/04/03,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,EDWARDS LIFESCIENCES CORP,EW
2118,13329,29169,31855,2000/04/03,2001/10/31,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,LOUIS DREYFUS NAT GAS CORP,LD.1
2119,13330,64942,31855,2000/04/03,2011/06/30,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,STARTEK INC -OLD,SRT.2
2120,13331,133367,31855,2000/04/04,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,EDGEWELL PERSONAL CARE CO,EPC
2121,13332,11721,31855,2000/04/10,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,OSHKOSH CORP,OSK
2122,13333,10588,31855,2000/04/10,2005/07/31,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,TITAN CORP,TTN
2123,13334,28853,31855,2000/04/17,2001/10/09,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ARRIS INTERNATIONAL PLC,ARRS
2124,13335,133170,31855,2000/04/17,2008/04/21,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,GRANT PRIDECO INC,GRP.
2125,13336,61420,31855,2000/04/18,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,POOL CORP,POOL
2126,13337,117862,31855,2000/04/18,2011/10/19,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ARCH CHEMICALS INC,ARJ
2127,13338,25631,31855,2000/04/19,2002/09/30,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,EPRESENCE INC,EPRE
2128,13339,10252,31855,2000/04/20,2004/02/12,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SYSTEMS & COMPUTER TECH CORP,SCTC.
2129,13340,65236,31855,2000/04/20,2006/05/03,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,PEGASUS SOLUTIONS INC,PEGS
2130,13341,14626,31855,2000/04/20,2010/11/21,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,PHOENIX TECHNOLOGIES LTD,PTEC
2131,13342,64302,31855,2000/04/24,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,INSPERITY INC,NSP
2132,13343,10757,31855,2000/04/27,2014/08/17,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,UNS ENERGY CORP,UNS
2133,13344,12459,31855,2000/05/03,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,NVR INC,NVR
2134,13345,63812,31855,2000/05/03,2007/08/16,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,VERTRUE INC,VTRU
2135,13346,62602,31855,2000/05/05,2002/05/12,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SAPIENT CORP,SAPE
2136,13347,29353,31855,2000/05/05,2013/02/12,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SHAW GROUP INC,SHAW
2137,13348,10801,31855,2000/05/10,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,UGI CORP,UGI
2138,13349,13286,31855,2000/05/11,2004/02/08,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CONCERTO SOFTWARE INC,CRTO.1
2139,13350,31143,31855,2000/05/11,2008/11/02,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CAPTARIS INC,CAPA.
2140,13351,25749,31855,2000/05/15,2018/04/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ASGN INC,ASGN
2141,13352,113301,31855,2000/05/17,2002/07/11,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,PENTON MEDIA INC,3PTON
2142,13353,61396,31855,2000/05/22,2006/08/22,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ESS TECHNOLOGY INC,ESST
2143,13354,29323,31855,2000/05/31,2005/05/24,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ALIMCO FINANCIAL CORP,ALMC
2144,13355,17145,31855,2000/06/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,WASHINGTON FEDERAL INC,WAFD
2145,13356,66599,31855,2000/06/01,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,WADDELL&REED FINL INC  -CL A,WDR
2146,13357,126554,31855,2000/06/05,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,AGILENT TECHNOLOGIES INC,A
2147,13358,66446,31855,2000/06/08,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,QUANTA SERVICES INC,PWR
2148,13359,22668,31855,2000/06/12,2004/05/16,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,NUEVO ENERGY CO,NEV.2
2149,13360,65163,31855,2000/06/13,2001/09/30,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,GALILEO INTERNATIONAL INC,GLC.3
2150,13361,61795,31855,2000/06/16,2003/12/11,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ROADWAY CORP,ROAD.1
2151,13362,9599,31855,2000/06/19,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SEMTECH CORP,SMTC
2152,13363,1056,31855,2000/06/19,2007/08/16,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,AEROFLEX INC,ARXX
2153,13364,11096,31855,2000/06/19,2017/06/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,VALSPAR CORP,VAL.1
2154,13365,64166,31855,2000/06/21,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,QUEST DIAGNOSTICS INC,DGX
2155,13366,16991,31855,2000/06/21,2005/03/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,TD BANKNORTH INC,BNK.3
2156,13367,120048,31855,2000/06/26,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,HEIDRICK & STRUGGLES INTL,HSII
2157,13368,66447,31855,2000/06/26,2002/04/24,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,VISUAL NETWORKS INC,VNWK
2158,13369,62351,31855,2000/06/28,2001/04/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,MORRISON MGMT SPECIALISTS,MHI.4
2159,13370,63454,31855,2000/06/29,2003/03/13,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,AWARE INC,AWRE
2160,13371,136648,31855,2000/06/29,2006/01/02,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,VISTEON CORP,VC
2161,13372,64088,31855,2000/07/03,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,VIASAT INC,VSAT
2162,13373,16887,31855,2000/07/03,2001/01/29,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,IMPERIAL BANCORP,IMP.1
2163,13374,25000,31855,2000/07/03,2001/07/22,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,POLYMEDICA CORP,PLMD
2164,13375,60797,31855,2000/07/03,2002/06/04,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,AVANT CORP,AVNT
2165,13376,24547,31855,2000/07/03,2015/01/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SWS GROUP INC,SWS
2166,13377,66708,31855,2000/07/03,2016/01/31,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,BROADCOM CORP,BRCM
2167,13378,64262,31855,2000/07/05,2003/11/02,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ROSLYN BANCORP INC,RSLN
2168,13379,6669,31855,2000/07/10,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,LENNAR CORP,LEN
2169,13380,137232,31855,2000/07/13,2017/05/31,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,JANUS CAPITAL GROUP INC,JNS
2170,13381,2549,31855,2000/07/17,2001/06/03,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CIT GROUP INC-OLD,CIT.1
2171,13382,25844,31855,2000/07/21,2005/10/20,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,BROOKTROUT INC,BRKT
2172,13383,11304,31855,2000/07/26,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,AVISTA CORP,AVA
2173,13384,29241,31855,2000/07/27,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,VIAVI SOLUTIONS INC,VIAV
2174,13385,111491,31855,2000/07/27,2012/01/17,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SCHOOL SPECIALTY INC,SCOO
2175,13386,29206,31855,2000/07/28,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,FORWARD AIR CORP,FWRD
2176,13387,9191,31855,2000/07/28,2001/05/31,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ACUITY CIMATRIX INC,RVSIQ
2177,13388,132502,31855,2000/07/28,2002/08/13,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,PALM INC,PALM
2178,13389,13842,31855,2000/07/28,2002/10/13,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,FACTORY 2-U STORES INC,FTUSQ
2179,13390,61155,31855,2000/07/31,2002/12/08,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ATLAS AIR WORLDWIDE HLDG INC,AAWW
2180,13391,137960,31855,2000/08/01,2002/01/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,APW LTD,3APWLQ
2181,13392,16938,31855,2000/08/03,2003/10/20,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,GBC BANCORP/CA,GBCB
2182,13393,29085,31855,2000/08/03,2006/07/31,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CREDENCE SYSTEMS CORP,CMOS
2183,13394,20158,31855,2000/08/09,2004/02/10,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,MID ATLANTIC MEDICAL SVCS,MME.
2184,13395,7668,31855,2000/08/09,2004/11/30,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,NUI CORP,NUI
2185,13396,66695,31855,2000/08/10,2001/10/31,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,TUCKER ANTHONY SUTRO,TA.3
2186,13397,27981,31855,2000/08/11,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CHICOS FAS INC,CHS
2187,13398,60894,31855,2000/08/21,2016/04/03,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CAMERON INTERNATIONAL CORP,CAM
2188,13399,29722,31855,2000/08/25,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,DSP GROUP INC,DSPG
2189,13400,62756,31855,2000/08/29,2005/05/16,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,PATINA OIL & GAS CORP,POG.3
2190,13401,6338,31855,2000/08/30,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,EVERGY INC,EVRG
2191,13402,61088,31855,2000/09/01,2001/01/16,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,TELCOM SEMICONDUCTOR INC,TLCM
2192,13403,64595,31855,2000/09/01,2006/03/30,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,MEADE INSTRUMENTS CORP,MEAD
2193,13404,6661,31855,2000/09/01,2009/02/11,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,4LICENSING CORP,FOURQ
2194,13405,115873,31855,2000/09/05,2004/07/07,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,MONY GROUP INC,MNY
2195,13406,28145,31855,2000/09/05,2009/07/13,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,WIND RIVER SYSTEMS INC,WIND.1
2196,13407,61679,31855,2000/09/08,2007/09/30,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,GREATER BAY BANCORP,GBBK
2197,13408,10221,31855,2000/09/08,2015/07/19,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SILVERBOW RESOURCES INC,SBOW
2198,13409,2484,31855,2000/09/13,2006/04/16,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,BURLINGTON COAT FACTORY INVS,0015B
2199,13410,23528,31855,2000/09/15,2003/09/04,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,INFOCUS CORP,INFS
2200,13411,2596,31855,2000/09/21,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CACI INTL INC  -CL A,CACI
2201,13412,26523,31855,2000/09/27,2005/10/30,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,NYFIX INC,NYFX
2202,13413,28758,31855,2000/09/27,2009/10/05,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,SPSS INC,SPSS
2203,13414,66065,31855,2000/09/29,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,UNITED RENTALS INC,URI
2204,13415,133726,31855,2000/10/02,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CABOT MICROELECTRONICS CORP,CCMP
2205,13416,9194,31855,2000/10/02,2002/06/30,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,RGS ENERGY GROUP INC,RGS.
2206,13417,126599,31855,2000/10/02,2005/04/05,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,RETEK INC,RETK
2207,13418,66435,31855,2000/10/02,2005/04/17,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,PROVINCE HEALTHCARE CO,PRV.1
2208,13419,139662,31855,2000/10/02,2007/10/25,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,AVAYA INC,5933B
2209,13420,6565,31855,2000/10/03,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,LAM RESEARCH CORP,LRCX
2210,13421,31673,31855,2000/10/03,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,AMERISOURCEBERGEN CORP,ABC
2211,13422,139665,31855,2000/10/03,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,MOODY'S CORP,MCO
2212,13423,112033,31855,2000/10/03,2010/12/19,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,KING PHARMACEUTICALS INC,KG
2213,13424,65739,31855,2000/10/03,2015/11/26,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,PERICOM SEMICONDUCTOR CORP,PSEM
2214,13425,125860,31855,2000/10/05,2001/07/11,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,PAC-WEST TELECOMM INC,PACW.1
2215,13426,65215,31855,2000/10/05,2003/02/11,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,HALL KINION & ASSOCIATES INC,HAKI
2216,13427,118267,31855,2000/10/09,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,KORN FERRY,KFY
2217,13428,2497,31855,2000/10/18,2001/10/09,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,MASTEC INC,MTZ
2218,13429,65554,31855,2000/10/23,2005/03/13,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,POWER-ONE INC,PWER
2219,13430,61560,31855,2000/10/26,2008/10/02,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,PHOTON DYNAMICS INC,PHTN
2220,13431,8745,31855,2000/10/27,2004/06/03,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,PRICE COMMUNICATIONS CORP,PCMC.1
2221,13432,16478,31855,2000/11/02,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,EOG RESOURCES INC,EOG
2222,13433,31843,31855,2000/11/02,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,HARMONIC INC,HLIT
2223,13434,125014,31855,2000/11/03,2014/06/01,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,PCTEL INC,PCTI
2224,13435,63099,31855,2000/11/06,2001/09/03,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,BROADVISION INC,BVSN
2225,13436,113272,31855,2000/11/06,2004/11/29,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,INFORMATION HOLDINGS INC,IHI.1
2226,13437,118042,31855,2000/11/08,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,EAST WEST BANCORP INC,EWBC
2227,13438,13976,31855,2000/11/08,2004/03/15,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,RAINBOW TECHNOLOGIES INC,RNBO
2228,13439,27823,31855,2000/11/10,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,CRYOLIFE INC,CRY
2229,13440,6370,31855,2000/11/10,2010/12/08,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,KEITHLEY INSTRUMENTS INC,KEI
2230,13441,24503,31855,2000/11/17,2008/11/30,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,LANDAMERICA FINANCIAL GP,LFGRQ
2231,13442,5723,31855,2000/11/17,2016/09/22,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,STARWOOD HOTELS&RESORTS WRLD,HOT
2232,13443,25166,31855,2000/11/21,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,KOPIN CORP,KOPN
2233,13444,63892,31855,2000/11/22,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,NATIONAL OILWELL VARCO INC,NOV
2234,13445,63052,31855,2000/11/22,2005/04/25,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,DUPONT PHOTOMASKS INC,DPMI
2235,13446,124614,31855,2000/11/24,2003/11/02,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,NEUBERGER BERMAN INC,NEU.
2236,13447,4699,31855,2000/11/29,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,M & T BANK CORP,MTB
2237,13448,2437,31855,2000/11/29,2004/05/18,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,BROWN (TOM) INC,TBI.
2238,13449,63678,31855,2000/11/29,2004/11/30,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ADVANCED FIBRE COMM INC,AFCI
2239,13450,15337,31855,2000/11/29,2006/10/24,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,EMMIS COMMUNICATIONS CP-CL A,EMMS
2240,13451,28435,31855,2000/11/29,2008/03/18,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,BELL MICROPRODUCTS INC,BELM
2241,13452,64383,31855,2000/11/29,2011/08/24,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,RADIANT SYSTEMS INC,RADS
2242,13453,7406,31855,2000/12/01,2001/10/09,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,INTL FIBERCOM INC,IFCIQ
2243,13454,65552,31855,2000/12/01,2004/11/30,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,IDENTIV INC,INVE
2244,13455,2124,31855,2000/12/05,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,BEL FUSE INC,BELFB
2245,13456,64853,31855,2000/12/05,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,QORVO INC,QRVO
2246,13457,63070,31855,2000/12/05,2005/05/25,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,BOSTON COMMUNICATIONS GROUP,BCGI
2247,13458,6682,31855,2000/12/11,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,JEFFERIES FINANCIAL GRP INC,JEF
2248,13459,9216,31855,2000/12/11,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,ROGERS CORP,ROG
2249,13460,64480,31855,2000/12/11,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,TIVO CORP,TIVO
2250,13461,133768,31855,2000/12/11,2019-08-23,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,METLIFE INC,MET
2251,13462,112095,31855,2000/12/11,2002/09/30,S&P 1500 Super Composite,BROAD,I0020,2019-08-23,2019-08-23,S&P,MIPS TECHNOLOGIES INC,MIPS
